setoran_id,santri_id,tanggal,jenis,surah,juz,jumlah_ayat,kualitas,musyrif
ST01471,S013,2025-06-02,Murajaah,Al-Baqarah,1,19,Lancar,Ustzh. Maryam
ST01472,S013,2025-06-04,Ziyadah,Al-Baqarah,1,4,Lancar,Ustzh. Maryam
ST01473,S013,2025-06-05,Ziyadah,Al-Baqarah,1,5,Kurang Lancar,Ustzh. Maryam
ST01474,S013,2025-06-08,Ziyadah,Al-Baqarah,1,3,Lancar,Ustzh. Maryam
ST01475,S013,2025-06-10,Murajaah,Al-Baqarah,1,9,Lancar,Ustzh. Maryam
ST01476,S013,2025-06-12,Ziyadah,Al-Baqarah,1,3,Lancar,Ustzh. Maryam
ST01477,S013,2025-06-14,Murajaah,Al-Baqarah,1,7,Lancar,Ustzh. Maryam
ST01478,S013,2025-06-15,Murajaah,Al-Baqarah,1,19,Kurang Lancar,Ustzh. Maryam
ST01479,S013,2025-06-17,Ziyadah,Al-Baqarah,1,3,Lancar,Ustzh. Maryam
ST01480,S013,2025-06-18,Murajaah,Al-Baqarah,1,6,Lancar,Ustzh. Maryam
ST01481,S013,2025-06-19,Ziyadah,Al-Baqarah,1,2,Lancar,Ustzh. Maryam
ST01482,S013,2025-06-21,Murajaah,Al-Baqarah,1,15,Kurang Lancar,Ustzh. Maryam
ST01483,S013,2025-06-22,Ziyadah,Al-Baqarah,1,1,Lancar,Ustzh. Maryam
ST01484,S013,2025-06-23,Ziyadah,Al-Baqarah,1,1,Lancar,Ustzh. Maryam
ST01485,S013,2025-06-24,Murajaah,Al-Fatihah,1,16,Perlu Diulang,Ustzh. Maryam
ST01486,S013,2025-06-25,Ziyadah,Al-Baqarah,1,2,Kurang Lancar,Ustzh. Maryam
ST01487,S013,2025-06-28,Murajaah,Al-Baqarah,1,10,Lancar,Ustzh. Maryam
ST01488,S013,2025-07-01,Murajaah,Al-Baqarah,1,17,Lancar,Ustzh. Maryam
ST01489,S013,2025-07-02,Murajaah,Al-Baqarah,1,16,Kurang Lancar,Ustzh. Maryam
ST01490,S013,2025-07-09,Ziyadah,Al-Baqarah,1,2,Kurang Lancar,Ustzh. Maryam
ST01491,S013,2025-07-10,Ziyadah,Al-Baqarah,1,3,Lancar,Ustzh. Maryam
ST01492,S013,2025-07-12,Murajaah,Al-Baqarah,1,6,Kurang Lancar,Ustzh. Maryam
ST01493,S013,2025-07-13,Ziyadah,Al-Baqarah,1,2,Lancar,Ustzh. Maryam
ST01494,S013,2025-07-20,Ziyadah,Al-Baqarah,1,4,Kurang Lancar,Ustzh. Maryam
ST01495,S013,2025-07-21,Ziyadah,Al-Baqarah,1,4,Kurang Lancar,Ustzh. Maryam
ST01496,S013,2025-07-22,Murajaah,Al-Baqarah,1,20,Lancar,Ustzh. Maryam
ST01497,S013,2025-07-23,Ziyadah,Al-Baqarah,1,4,Kurang Lancar,Ustzh. Maryam
ST01498,S013,2025-07-24,Ziyadah,Al-Baqarah,1,4,Lancar,Ustzh. Maryam
ST01499,S013,2025-07-27,Ziyadah,Al-Baqarah,1,2,Lancar,Ustzh. Maryam
ST01500,S013,2025-07-28,Ziyadah,Al-Baqarah,1,4,Kurang Lancar,Ustzh. Maryam
ST01501,S013,2025-07-29,Murajaah,Al-Baqarah,1,16,Lancar,Ustzh. Maryam
ST01502,S013,2025-07-30,Ziyadah,Al-Baqarah,1,4,Lancar,Ustzh. Maryam
ST01503,S013,2025-07-31,Ziyadah,Al-Baqarah,1,5,Lancar,Ustzh. Maryam
ST01504,S013,2025-08-02,Murajaah,Al-Baqarah,1,18,Kurang Lancar,Ustzh. Maryam
ST01505,S013,2025-08-03,Ziyadah,Al-Baqarah,1,2,Lancar,Ustzh. Maryam
ST01506,S014,2025-01-18,Murajaah,Al-Fatihah,1,14,Kurang Lancar,Ustzh. Maryam
ST01507,S014,2025-01-20,Ziyadah,Al-Fatihah,1,1,Lancar,Ustzh. Maryam
ST01508,S014,2025-01-21,Murajaah,Al-Fatihah,1,13,Kurang Lancar,Ustzh. Maryam
ST01509,S014,2025-01-25,Murajaah,Al-Fatihah,1,9,Lancar,Ustzh. Maryam
ST01510,S014,2025-01-26,Murajaah,Al-Fatihah,1,17,Kurang Lancar,Ustzh. Maryam
ST01511,S014,2025-01-28,Murajaah,Al-Fatihah,1,9,Lancar,Ustzh. Maryam
ST01512,S014,2025-01-30,Ziyadah,Al-Fatihah,1,5,Kurang Lancar,Ustzh. Maryam
ST01513,S014,2025-02-03,Murajaah,Al-Fatihah,1,15,Lancar,Ustzh. Maryam
ST01514,S014,2025-02-05,Murajaah,Al-Fatihah,1,5,Lancar,Ustzh. Maryam
ST01515,S014,2025-02-08,Murajaah,Al-Fatihah,1,20,Kurang Lancar,Ustzh. Maryam
ST01516,S014,2025-02-09,Murajaah,Al-Fatihah,1,17,Lancar,Ustzh. Maryam
ST01517,S014,2025-02-10,Ziyadah,Al-Fatihah,1,1,Perlu Diulang,Ustzh. Maryam
ST01518,S014,2025-02-11,Murajaah,Al-Fatihah,1,15,Lancar,Ustzh. Maryam
ST01519,S014,2025-02-17,Ziyadah,Al-Baqarah,1,5,Lancar,Ustzh. Maryam
ST01520,S014,2025-02-18,Ziyadah,Al-Baqarah,1,4,Lancar,Ustzh. Maryam
ST01521,S014,2025-02-19,Ziyadah,Al-Baqarah,1,5,Lancar,Ustzh. Maryam
ST01522,S014,2025-02-23,Ziyadah,Al-Baqarah,1,4,Lancar,Ustzh. Maryam
ST01523,S014,2025-02-24,Murajaah,Al-Baqarah,1,7,Lancar,Ustzh. Maryam
ST01524,S014,2025-02-25,Ziyadah,Al-Baqarah,1,4,Lancar,Ustzh. Maryam
ST01525,S014,2025-02-27,Murajaah,Al-Baqarah,1,7,Perlu Diulang,Ustzh. Maryam
ST01526,S014,2025-03-02,Ziyadah,Al-Baqarah,1,4,Kurang Lancar,Ustzh. Maryam
ST01527,S014,2025-03-04,Murajaah,Al-Baqarah,1,14,Lancar,Ustzh. Maryam
ST01528,S014,2025-03-06,Ziyadah,Al-Baqarah,1,2,Lancar,Ustzh. Maryam
ST01529,S014,2025-03-10,Ziyadah,Al-Baqarah,1,5,Kurang Lancar,Ustzh. Maryam
ST01530,S014,2025-03-11,Murajaah,Al-Baqarah,1,7,Lancar,Ustzh. Maryam
ST01531,S014,2025-03-13,Murajaah,Al-Baqarah,1,14,Lancar,Ustzh. Maryam
ST01532,S014,2025-03-16,Ziyadah,Al-Baqarah,1,5,Kurang Lancar,Ustzh. Maryam
ST01533,S014,2025-03-17,Murajaah,Al-Baqarah,1,10,Lancar,Ustzh. Maryam
ST01534,S014,2025-03-18,Murajaah,Al-Baqarah,1,12,Lancar,Ustzh. Maryam
ST01535,S014,2025-03-20,Murajaah,Al-Baqarah,1,11,Lancar,Ustzh. Maryam
ST01536,S014,2025-03-23,Ziyadah,Al-Baqarah,1,1,Lancar,Ustzh. Maryam
ST01537,S014,2025-03-25,Ziyadah,Al-Baqarah,1,2,Lancar,Ustzh. Maryam
ST01538,S014,2025-03-26,Ziyadah,Al-Baqarah,1,4,Lancar,Ustzh. Maryam
ST01539,S014,2025-03-30,Ziyadah,Al-Baqarah,1,1,Kurang Lancar,Ustzh. Maryam
ST01540,S014,2025-03-31,Murajaah,Al-Baqarah,1,19,Lancar,Ustzh. Maryam
ST01541,S014,2025-04-01,Murajaah,Al-Baqarah,1,19,Lancar,Ustzh. Maryam
ST01542,S014,2025-04-02,Ziyadah,Al-Baqarah,1,1,Lancar,Ustzh. Maryam
ST01543,S014,2025-04-03,Ziyadah,Al-Baqarah,1,4,Lancar,Ustzh. Maryam
ST01544,S014,2025-04-06,Ziyadah,Al-Baqarah,1,4,Lancar,Ustzh. Maryam
ST01545,S014,2025-04-07,Ziyadah,Al-Baqarah,1,5,Lancar,Ustzh. Maryam
ST01546,S014,2025-04-15,Ziyadah,Al-Baqarah,1,1,Lancar,Ustzh. Maryam
ST01547,S014,2025-04-16,Ziyadah,Al-Baqarah,1,2,Perlu Diulang,Ustzh. Maryam
ST01548,S014,2025-04-17,Ziyadah,Al-Baqarah,1,1,Lancar,Ustzh. Maryam
ST01549,S014,2025-04-19,Ziyadah,Al-Baqarah,1,2,Kurang Lancar,Ustzh. Maryam
ST01550,S014,2025-04-20,Murajaah,Al-Baqarah,1,8,Kurang Lancar,Ustzh. Maryam
ST01551,S014,2025-04-21,Murajaah,Al-Baqarah,1,15,Lancar,Ustzh. Maryam
ST01552,S014,2025-04-22,Ziyadah,Al-Baqarah,1,5,Lancar,Ustzh. Maryam
ST01553,S014,2025-04-23,Ziyadah,Al-Baqarah,1,1,Lancar,Ustzh. Maryam
ST01554,S014,2025-04-24,Murajaah,Al-Fatihah,1,15,Lancar,Ustzh. Maryam
ST01555,S014,2025-04-26,Ziyadah,Al-Baqarah,1,3,Lancar,Ustzh. Maryam
ST01556,S014,2025-04-27,Ziyadah,Al-Baqarah,1,2,Lancar,Ustzh. Maryam
ST01557,S014,2025-04-29,Murajaah,Al-Baqarah,1,10,Perlu Diulang,Ustzh. Maryam
ST01558,S014,2025-05-07,Murajaah,Al-Baqarah,1,15,Lancar,Ustzh. Maryam
ST01559,S014,2025-05-08,Murajaah,Al-Baqarah,1,19,Lancar,Ustzh. Maryam
ST01560,S014,2025-05-11,Murajaah,Al-Baqarah,1,5,Lancar,Ustzh. Maryam
ST01561,S014,2025-05-13,Ziyadah,Al-Baqarah,1,4,Kurang Lancar,Ustzh. Maryam
ST01562,S014,2025-05-15,Ziyadah,Al-Baqarah,1,3,Lancar,Ustzh. Maryam
ST01563,S014,2025-05-17,Murajaah,Al-Baqarah,1,12,Perlu Diulang,Ustzh. Maryam
ST01564,S014,2025-05-18,Murajaah,Al-Baqarah,1,9,Lancar,Ustzh. Maryam
ST01565,S014,2025-05-20,Murajaah,Al-Baqarah,1,18,Kurang Lancar,Ustzh. Maryam
ST01566,S014,2025-05-22,Murajaah,Al-Baqarah,1,15,Lancar,Ustzh. Maryam
ST01567,S014,2025-05-24,Murajaah,Al-Baqarah,1,12,Kurang Lancar,Ustzh. Maryam
ST01568,S014,2025-05-25,Murajaah,Al-Baqarah,1,15,Lancar,Ustzh. Maryam
ST01569,S014,2025-05-26,Murajaah,Al-Baqarah,1,7,Lancar,Ustzh. Maryam
ST01570,S014,2025-05-29,Ziyadah,Al-Baqarah,1,5,Kurang Lancar,Ustzh. Maryam
ST01571,S014,2025-06-01,Ziyadah,Al-Baqarah,1,4,Lancar,Ustzh. Maryam
ST01572,S014,2025-06-03,Ziyadah,Al-Baqarah,1,2,Lancar,Ustzh. Maryam
ST01573,S014,2025-06-07,Murajaah,Al-Baqarah,1,20,Perlu Diulang,Ustzh. Maryam
ST01574,S014,2025-06-08,Ziyadah,Al-Baqarah,1,4,Lancar,Ustzh. Maryam
ST01575,S014,2025-06-09,Murajaah,Al-Baqarah,1,9,Perlu Diulang,Ustzh. Maryam
ST01576,S014,2025-06-10,Murajaah,Al-Baqarah,1,18,Kurang Lancar,Ustzh. Maryam
ST01577,S014,2025-06-14,Murajaah,Al-Baqarah,1,13,Lancar,Ustzh. Maryam
ST01578,S014,2025-06-15,Ziyadah,Al-Baqarah,1,5,Lancar,Ustzh. Maryam
ST01579,S014,2025-06-16,Murajaah,Al-Baqarah,1,11,Perlu Diulang,Ustzh. Maryam
ST01580,S014,2025-06-17,Murajaah,Al-Baqarah,1,16,Lancar,Ustzh. Maryam
ST01581,S014,2025-06-18,Ziyadah,Al-Baqarah,1,3,Lancar,Ustzh. Maryam
ST01582,S014,2025-06-19,Murajaah,Al-Baqarah,1,7,Kurang Lancar,Ustzh. Maryam
ST01583,S014,2025-06-22,Murajaah,Al-Baqarah,1,10,Kurang Lancar,Ustzh. Maryam
ST01584,S014,2025-06-26,Murajaah,Al-Baqarah,1,16,Lancar,Ustzh. Maryam
ST01585,S014,2025-06-28,Murajaah,Al-Baqarah,1,12,Lancar,Ustzh. Maryam
ST01586,S014,2025-06-30,Murajaah,Al-Baqarah,1,5,Kurang Lancar,Ustzh. Maryam
ST01587,S014,2025-07-01,Murajaah,Al-Baqarah,1,9,Lancar,Ustzh. Maryam
ST01588,S014,2025-07-05,Ziyadah,Al-Baqarah,1,1,Lancar,Ustzh. Maryam
ST01589,S014,2025-07-07,Murajaah,Al-Baqarah,1,7,Perlu Diulang,Ustzh. Maryam
ST01590,S014,2025-07-09,Murajaah,Al-Baqarah,1,14,Perlu Diulang,Ustzh. Maryam
ST01591,S014,2025-07-12,Ziyadah,Al-Baqarah,1,4,Kurang Lancar,Ustzh. Maryam
ST01592,S014,2025-07-15,Murajaah,Al-Baqarah,1,16,Lancar,Ustzh. Maryam
ST01593,S014,2025-07-19,Ziyadah,Al-Baqarah,1,2,Kurang Lancar,Ustzh. Maryam
ST01594,S014,2025-07-20,Ziyadah,Al-Baqarah,1,4,Lancar,Ustzh. Maryam
ST01595,S014,2025-07-23,Ziyadah,Al-Baqarah,1,2,Lancar,Ustzh. Maryam
ST01596,S014,2025-07-24,Murajaah,Al-Baqarah,1,19,Kurang Lancar,Ustzh. Maryam
ST01597,S014,2025-07-26,Ziyadah,Al-Baqarah,1,2,Kurang Lancar,Ustzh. Maryam
ST01598,S014,2025-07-27,Murajaah,Al-Baqarah,1,18,Lancar,Ustzh. Maryam
ST01599,S014,2025-07-30,Ziyadah,Al-Baqarah,1,4,Lancar,Ustzh. Maryam
ST01600,S014,2025-07-31,Ziyadah,Al-Baqarah,1,2,Lancar,Ustzh. Maryam
ST01601,S014,2025-08-03,Ziyadah,Al-Baqarah,1,1,Kurang Lancar,Ustzh. Maryam
ST01602,S014,2025-08-05,Ziyadah,Al-Baqarah,1,1,Lancar,Ustzh. Maryam
ST01603,S015,2025-04-13,Murajaah,Al-Fatihah,1,15,Lancar,Ust. Hafiz
ST01604,S015,2025-04-14,Ziyadah,Al-Fatihah,1,3,Kurang Lancar,Ust. Hafiz
ST01605,S015,2025-04-16,Ziyadah,Al-Fatihah,1,1,Perlu Diulang,Ust. Hafiz
ST01606,S015,2025-04-20,Murajaah,Al-Fatihah,1,17,Lancar,Ust. Hafiz
ST01607,S015,2025-04-21,Murajaah,Al-Fatihah,1,12,Lancar,Ust. Hafiz
ST01608,S015,2025-04-24,Murajaah,Al-Fatihah,1,5,Lancar,Ust. Hafiz
ST01609,S015,2025-04-26,Ziyadah,Al-Fatihah,1,3,Kurang Lancar,Ust. Hafiz
ST01610,S015,2025-04-27,Murajaah,Al-Fatihah,1,7,Lancar,Ust. Hafiz
ST01611,S015,2025-05-05,Ziyadah,Al-Baqarah,1,2,Kurang Lancar,Ust. Hafiz
ST01612,S015,2025-05-10,Murajaah,Al-Fatihah,1,7,Kurang Lancar,Ust. Hafiz
ST01613,S015,2025-05-13,Murajaah,Al-Baqarah,1,8,Kurang Lancar,Ust. Hafiz
ST01614,S015,2025-05-14,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Hafiz
ST01615,S015,2025-05-17,Murajaah,Al-Fatihah,1,15,Kurang Lancar,Ust. Hafiz
ST01616,S015,2025-05-18,Ziyadah,Al-Baqarah,1,4,Perlu Diulang,Ust. Hafiz
ST01617,S015,2025-05-19,Murajaah,Al-Fatihah,1,20,Kurang Lancar,Ust. Hafiz
ST01618,S015,2025-05-20,Ziyadah,Al-Baqarah,1,5,Kurang Lancar,Ust. Hafiz
ST01619,S015,2025-05-21,Murajaah,Al-Baqarah,1,17,Kurang Lancar,Ust. Hafiz
ST01620,S015,2025-05-25,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Hafiz
ST01621,S015,2025-05-26,Ziyadah,Al-Baqarah,1,5,Perlu Diulang,Ust. Hafiz
ST01622,S015,2025-05-28,Ziyadah,Al-Baqarah,1,3,Perlu Diulang,Ust. Hafiz
ST01623,S015,2025-05-29,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Hafiz
ST01624,S015,2025-05-31,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Hafiz
ST01625,S015,2025-06-01,Murajaah,Al-Baqarah,1,9,Kurang Lancar,Ust. Hafiz
ST01626,S015,2025-06-02,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Hafiz
ST01627,S015,2025-06-03,Ziyadah,Al-Baqarah,1,3,Kurang Lancar,Ust. Hafiz
ST01628,S015,2025-06-04,Murajaah,Al-Baqarah,1,14,Kurang Lancar,Ust. Hafiz
ST01629,S015,2025-06-08,Ziyadah,Al-Baqarah,1,5,Perlu Diulang,Ust. Hafiz
ST01630,S015,2025-06-09,Murajaah,Al-Baqarah,1,20,Kurang Lancar,Ust. Hafiz
ST01631,S015,2025-06-10,Murajaah,Al-Fatihah,1,17,Perlu Diulang,Ust. Hafiz
ST01632,S015,2025-06-11,Murajaah,Al-Baqarah,1,11,Kurang Lancar,Ust. Hafiz
ST01633,S015,2025-06-12,Murajaah,Al-Baqarah,1,10,Kurang Lancar,Ust. Hafiz
ST01634,S015,2025-06-14,Murajaah,Al-Fatihah,1,10,Lancar,Ust. Hafiz
ST01635,S015,2025-06-15,Murajaah,Al-Baqarah,1,16,Lancar,Ust. Hafiz
ST01636,S015,2025-06-16,Ziyadah,Al-Baqarah,1,2,Kurang Lancar,Ust. Hafiz
ST01637,S015,2025-06-17,Ziyadah,Al-Baqarah,1,3,Kurang Lancar,Ust. Hafiz
ST01638,S015,2025-06-18,Murajaah,Al-Baqarah,1,14,Kurang Lancar,Ust. Hafiz
ST01639,S015,2025-06-19,Murajaah,Al-Baqarah,1,20,Kurang Lancar,Ust. Hafiz
ST01640,S015,2025-06-21,Murajaah,Al-Baqarah,1,11,Kurang Lancar,Ust. Hafiz
ST01641,S015,2025-06-22,Murajaah,Al-Baqarah,1,8,Kurang Lancar,Ust. Hafiz
ST01642,S015,2025-06-24,Murajaah,Al-Fatihah,1,10,Lancar,Ust. Hafiz
ST01643,S015,2025-06-26,Ziyadah,Al-Baqarah,1,5,Kurang Lancar,Ust. Hafiz
ST01644,S015,2025-06-28,Murajaah,Al-Baqarah,1,17,Lancar,Ust. Hafiz
ST01645,S015,2025-06-29,Murajaah,Al-Baqarah,1,10,Kurang Lancar,Ust. Hafiz
ST01646,S015,2025-07-02,Ziyadah,Al-Baqarah,1,4,Kurang Lancar,Ust. Hafiz
ST01647,S015,2025-07-03,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Hafiz
ST01648,S015,2025-07-05,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Hafiz
ST01649,S015,2025-07-07,Murajaah,Al-Baqarah,1,20,Kurang Lancar,Ust. Hafiz
ST01650,S015,2025-07-08,Murajaah,Al-Baqarah,1,17,Perlu Diulang,Ust. Hafiz
ST01651,S015,2025-07-10,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Hafiz
ST01652,S015,2025-07-14,Murajaah,Al-Baqarah,1,5,Lancar,Ust. Hafiz
ST01653,S015,2025-07-15,Murajaah,Al-Baqarah,1,20,Lancar,Ust. Hafiz
ST01654,S015,2025-07-16,Murajaah,Al-Baqarah,1,8,Perlu Diulang,Ust. Hafiz
ST01655,S015,2025-07-19,Murajaah,Al-Fatihah,1,10,Lancar,Ust. Hafiz
ST01656,S015,2025-07-21,Ziyadah,Al-Baqarah,1,2,Kurang Lancar,Ust. Hafiz
ST01657,S015,2025-07-22,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Hafiz
ST01658,S015,2025-07-23,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Hafiz
ST01659,S015,2025-07-26,Ziyadah,Al-Baqarah,1,1,Perlu Diulang,Ust. Hafiz
ST01660,S015,2025-07-27,Murajaah,Al-Baqarah,1,19,Lancar,Ust. Hafiz
ST01661,S015,2025-07-29,Murajaah,Al-Baqarah,1,16,Lancar,Ust. Hafiz
ST01662,S015,2025-07-30,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Hafiz
ST01663,S015,2025-07-31,Ziyadah,Al-Baqarah,1,2,Perlu Diulang,Ust. Hafiz
ST01664,S015,2025-08-02,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Hafiz
ST01665,S015,2025-08-04,Murajaah,Al-Baqarah,1,13,Lancar,Ust. Hafiz
ST01666,S015,2025-08-05,Murajaah,Al-Baqarah,1,13,Perlu Diulang,Ust. Hafiz
ST01667,S015,2025-08-06,Ziyadah,Al-Baqarah,1,3,Perlu Diulang,Ust. Hafiz
ST01668,S015,2025-08-09,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Hafiz
ST01669,S015,2025-08-10,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Hafiz
ST01670,S015,2025-08-12,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Hafiz
ST01671,S015,2025-08-13,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Hafiz
ST01672,S015,2025-08-14,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Hafiz
ST01673,S015,2025-08-16,Murajaah,Al-Baqarah,1,12,Perlu Diulang,Ust. Hafiz
ST01674,S015,2025-08-18,Murajaah,Al-Baqarah,1,14,Kurang Lancar,Ust. Hafiz
ST01675,S015,2025-08-19,Murajaah,Al-Baqarah,1,14,Lancar,Ust. Hafiz
ST01676,S015,2025-08-20,Ziyadah,Al-Baqarah,1,3,Perlu Diulang,Ust. Hafiz
ST01677,S015,2025-08-21,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Hafiz
ST01678,S015,2025-08-24,Murajaah,Al-Fatihah,1,13,Kurang Lancar,Ust. Hafiz
ST01679,S015,2025-08-26,Ziyadah,Al-Baqarah,1,5,Kurang Lancar,Ust. Hafiz
ST01680,S015,2025-08-27,Murajaah,Al-Baqarah,1,16,Kurang Lancar,Ust. Hafiz
ST01681,S015,2025-08-28,Murajaah,Al-Baqarah,1,19,Lancar,Ust. Hafiz
ST01682,S015,2025-08-30,Murajaah,Al-Baqarah,1,14,Perlu Diulang,Ust. Hafiz
ST01683,S015,2025-08-31,Murajaah,Al-Baqarah,1,12,Lancar,Ust. Hafiz
ST01684,S015,2025-09-01,Ziyadah,Al-Baqarah,1,3,Kurang Lancar,Ust. Hafiz
ST01685,S015,2025-09-02,Ziyadah,Al-Baqarah,1,2,Perlu Diulang,Ust. Hafiz
ST01686,S015,2025-09-03,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Hafiz
ST01687,S015,2025-09-04,Murajaah,Al-Baqarah,1,18,Lancar,Ust. Hafiz
ST01688,S015,2025-09-07,Murajaah,Al-Baqarah,1,8,Lancar,Ust. Hafiz
ST01689,S015,2025-09-08,Murajaah,Al-Baqarah,1,5,Lancar,Ust. Hafiz
ST01690,S015,2025-09-09,Ziyadah,Al-Baqarah,1,5,Kurang Lancar,Ust. Hafiz
ST01691,S015,2025-09-10,Murajaah,Al-Baqarah,1,10,Lancar,Ust. Hafiz
ST01692,S015,2025-09-11,Ziyadah,Al-Baqarah,1,3,Perlu Diulang,Ust. Hafiz
ST01693,S015,2025-09-13,Ziyadah,Al-Baqarah,1,3,Perlu Diulang,Ust. Hafiz
ST01694,S015,2025-09-14,Murajaah,Al-Baqarah,1,8,Lancar,Ust. Hafiz
ST01695,S015,2025-09-15,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Hafiz
ST01696,S015,2025-09-20,Murajaah,Al-Baqarah,1,19,Lancar,Ust. Hafiz
ST01697,S015,2025-09-21,Murajaah,Al-Baqarah,1,14,Lancar,Ust. Hafiz
ST01698,S015,2025-09-22,Murajaah,Al-Baqarah,1,17,Lancar,Ust. Hafiz
ST01699,S015,2025-09-23,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Hafiz
ST01700,S015,2025-09-24,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Hafiz
ST01701,S015,2025-09-27,Murajaah,Al-Baqarah,1,16,Lancar,Ust. Hafiz
ST01702,S015,2025-09-29,Ziyadah,Al-Baqarah,1,4,Kurang Lancar,Ust. Hafiz
ST01703,S015,2025-09-30,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Hafiz
ST01704,S015,2025-10-04,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Hafiz
ST01705,S015,2025-10-07,Ziyadah,Al-Baqarah,1,4,Perlu Diulang,Ust. Hafiz
ST01706,S015,2025-10-09,Murajaah,Al-Baqarah,1,20,Lancar,Ust. Hafiz
ST01707,S015,2025-10-13,Murajaah,Al-Baqarah,1,17,Lancar,Ust. Hafiz
ST01708,S015,2025-10-14,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Hafiz
ST01709,S015,2025-10-15,Murajaah,Al-Baqarah,1,6,Lancar,Ust. Hafiz
ST01710,S015,2025-10-16,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Hafiz
ST01711,S015,2025-10-18,Murajaah,Al-Baqarah,1,12,Lancar,Ust. Hafiz
ST01712,S015,2025-10-19,Ziyadah,Al-Baqarah,1,1,Kurang Lancar,Ust. Hafiz
ST01713,S015,2025-10-21,Murajaah,Al-Baqarah,1,11,Kurang Lancar,Ust. Hafiz
ST01714,S015,2025-10-25,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Hafiz
ST01715,S015,2025-10-26,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Hafiz
ST01716,S015,2025-10-29,Murajaah,Al-Baqarah,1,7,Lancar,Ust. Hafiz
ST01717,S016,2025-05-26,Murajaah,Al-Fatihah,1,6,Lancar,Ust. Ridwan
ST01718,S016,2025-05-27,Ziyadah,Al-Fatihah,1,3,Perlu Diulang,Ust. Ridwan
ST01719,S016,2025-05-29,Murajaah,Al-Fatihah,1,10,Lancar,Ust. Ridwan
ST01720,S016,2025-05-31,Ziyadah,Al-Fatihah,1,3,Lancar,Ust. Ridwan
ST01721,S016,2025-06-02,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Ridwan
ST01722,S016,2025-06-03,Ziyadah,Al-Baqarah,1,1,Kurang Lancar,Ust. Ridwan
ST01723,S016,2025-06-05,Ziyadah,Al-Baqarah,1,3,Kurang Lancar,Ust. Ridwan
ST01724,S016,2025-06-07,Murajaah,Al-Baqarah,1,12,Lancar,Ust. Ridwan
ST01725,S016,2025-06-08,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Ridwan
ST01726,S016,2025-06-10,Murajaah,Al-Fatihah,1,11,Kurang Lancar,Ust. Ridwan
ST01727,S016,2025-06-12,Murajaah,Al-Fatihah,1,15,Kurang Lancar,Ust. Ridwan
ST01728,S016,2025-06-15,Murajaah,Al-Fatihah,1,6,Lancar,Ust. Ridwan
ST01729,S016,2025-06-16,Ziyadah,Al-Baqarah,1,5,Perlu Diulang,Ust. Ridwan
ST01730,S016,2025-06-18,Murajaah,Al-Fatihah,1,18,Lancar,Ust. Ridwan
ST01731,S016,2025-06-19,Murajaah,Al-Fatihah,1,5,Lancar,Ust. Ridwan
ST01732,S016,2025-06-22,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Ridwan
ST01733,S016,2025-06-24,Murajaah,Al-Baqarah,1,20,Lancar,Ust. Ridwan
ST01734,S016,2025-06-25,Ziyadah,Al-Baqarah,1,4,Kurang Lancar,Ust. Ridwan
ST01735,S016,2025-06-26,Murajaah,Al-Baqarah,1,17,Lancar,Ust. Ridwan
ST01736,S016,2025-06-28,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Ridwan
ST01737,S016,2025-06-29,Murajaah,Al-Baqarah,1,19,Kurang Lancar,Ust. Ridwan
ST01738,S016,2025-06-30,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Ridwan
ST01739,S016,2025-07-01,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Ridwan
ST01740,S016,2025-07-02,Ziyadah,Al-Baqarah,1,2,Perlu Diulang,Ust. Ridwan
